date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-05-16,/about-us/become-a-ta-data/,40,1,1362,0,0
2020-05-16,/funding/,1,4,611,0,0
2020-05-16,/courses/professional-software-development/,1,1,32,0,0
2020-05-16,/store/pull-over-hoodie/,1,1,2158,0,0
2020-05-16,/webinars/,3,1,180,0,0
2020-05-16,/blog/top-data-podcasts/,5,1,0,0,0
2020-05-16,/courses/visualisation-r/,4,9,73,0,0
2020-05-16,/blog/7-celebrities-didnt-know-code/,9,1,107,0,0
2020-05-16,/data-analysis-announcement/,1,1,75,0,0
2020-05-16,/about-us/our-team/our-board/,2,4,0,0,0
2020-05-16,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=62fefed3d0,4,5,2735,0,0
2020-05-16,/2020-new-parter-page/,6,1,0,0,0
2020-05-16,/webinars/?elementor-preview=19875&ver=1587721761,2,4,0,0,0
2020-05-16,/courses/managing-data-business-students/,1,1,513,0,0
2020-05-16,/for-employers/graduates-for-hire/?elementor-preview=25475&ver=1587485800,1,1,0,0,0
2020-05-16,/?fbclid=IwAR0eP1hFiK3p2DAtNJoDvbQjNllNmP2h6nT16WHid6hgOcAmy1aOlRDsCP8,1,13,0,0,0
2020-05-16,/blog/national-coding-week-2018/,1,2,0,0,0
2020-05-16,/courses/sdlc-fundamentals/,1,2,1122,0,0
2020-05-16,/courses/software-courses/,6,1,26,0,0
2020-05-16,/blog/scotland-demand-for-developers-growing/,1,2,0,0,0
2020-05-16,/courses/professional-software-development/,1,17,701,0,0
2020-05-16,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,6,1,51,0,0
2020-05-16,/the-codeclan-experience/,7,3,25,0,0
2020-05-16,/Glasgow/,2,3,30,0,0
2020-05-16,/blog/7-celebrities-didnt-know-code/,1,1,160,0,0
2020-05-16,/digital-careers/data-scientist/,3,1,25,0,0
2020-05-16,/data-analysis-announcement/,24,1,0,0,0
2020-05-16,/courses/professional-software-development/curriculum/,1,2,0,0,0
2020-05-16,/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=d41584730c,1,1,0,0,0
2020-05-16,/2020-new-parter-page/,1,1,0,0,0
2020-05-16,/funding/,44,1,1701,0,0
2020-05-16,/courses/professional-software-development/,2,3,0,0,0
2020-05-16,/2020-new-data-analysis/?elementor-preview=26451&ver=1585747797,1,60,1926,0,0
2020-05-16,/courses/,2,1,0,0,0
2020-05-16,/for-employers/client-xperience/,1,1,45,0,0
2020-05-17,/store/,7,8,0,0,0
2020-05-17,/404/,3,1,0,0,0
2020-05-17,/glasgow/,1,1,0,0,0
2020-05-17,/blog/,1,2,1149,0,0
2020-05-17,/coronavirus/,1,3,9701,0,0
2020-05-17,(not set),1,45,0,0,0
2020-05-17,/blog/codeclan-ceo-melinda-matthews/,1,3,178,0,0
2020-05-17,/edinburgh/,1,10,247,0,0
2020-05-17,/courses/data-analysis/info-pack/,3,2,0,0,0
2020-05-17,/courses/,1,3,17,0,0
2020-05-17,/about-us/become-a-ta-data/,1,2,6071,0,0
2020-05-17,/enquire/,2,1,0,0,0
2020-05-17,/blog/meet-the-team-katie-jeffree/,1,2,145,0,0
2020-05-17,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=298788f1e1,5,1,0,0,0
2020-05-17,/?fbclid=IwAR1-zo3OawOavZhwvX7fBQxtcDAbbBJihZ__HfW8PZGWnNG859BpviLCxJ8,3,1,270,0,0
2020-05-17,/enquire/,1,2,0,0,0
2020-05-17,/blog/7-celebrities-didnt-know-code/,18,1,1711,0,0
2020-05-17,/digital-careers/software-developer/,1,11,0,0,0
2020-05-17,/events/?fbclid=IwAR06l80uf-zJn4NOMgnmgl_Gpmfu9MzSNkZLI1dSL_pu85uTyB-cF7Z_wfo,8,1,1562,0,0
2020-05-17,/blog/9-websites-start-coding-journey/,1,11,0,0,0
2020-05-17,/courses/professional-software-development/cost-and-funding/,1,4,0,0,0
2020-05-17,/edinburgh/,1,1,464,0,0
2020-05-17,/data-analysis-announcement/dataset-exercise/,1,2,0,0,0
2020-05-17,/pre-course-work/,1,1,0,0,0
2020-05-17,/blog/7-celebrities-didnt-know-code/,1,12,25,0,0
2020-05-17,/courses/learn-javascript/?preview_id=28509&preview_nonce=b9bb7ed87f&preview=true,10,1,0,0,0
2020-05-17,/edinburgh/,1,1,2719,0,0
2020-05-17,/blog/move-to-digital-first/,10,1,0,0,0
2020-05-17,/events/,2,45,1171,0,0
2020-05-17,/courses/web-development/,7,1,30,0,0
2020-05-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=60a61795f1,1,1,1132,0,0
2020-05-17,/for-employers/community-outreach/,1,1,0,0,0
2020-05-17,/courses/understand-software-applications/?ct=t(short+courses+uk)&mc_cid=9e22d3be4a&mc_eid=[UNIQID],1,1,56,0,0
2020-05-17,/blog/learn-to-code-working/,1,1,0,0,0
2020-05-17,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,2,4,0,0,0
2020-05-17,/blog/meet-the-team-aileen-mcdonald/,1,2,4705,0,0
2020-05-17,/blog/category/careers-in-tech/,1,1,0,0,0
2020-05-17,/blog/hire-developers-online-tests/,1,2,177,0,0
2020-05-17,/data-analysis-announcement/,1,3,0,0,0
2020-05-17,/courses/r-programming-data-analysis/,1,5,0,0,0
2020-05-17,/funding/,2,5,49,0,0
2020-05-17,/data-analysis-announcement/dataset-exercise/,2,1,1091,0,0
2020-05-17,/about-us/our-team/,2,1,3850,0,0
2020-05-17,/blog/graduate-chris-android-developer/,1,1,4,0,0
2020-05-17,/courses/sdlc-fundamentals/,1,1,0,0,0
2020-05-17,/enquire/,1,1,661,0,0
2020-05-17,/about-us/our-team/,4,1,3794,0,0
2020-05-17,/webinars/,1,1,0,0,0
2020-05-17,/pre-course-work/,13,3,0,0,0
2020-05-17,/courses/full-stack-web-development/cost-and-funding/,1,2,0,0,0
2020-05-17,/,20,1,6,0,0
2020-05-17,/blog/meet-the-team-niall-morris/,1,1,0,0,0
2020-05-17,/courses/full-stack-web-development/cost-and-funding/,1,1,527,0,0
2020-05-17,/blog/first-developer-job-advice/,1,2,421,0,0
2020-05-17,/about-us/our-team/,2,1,0,0,0
2020-05-17,/blog/peter-support-engineer-freeagent/,1,1,4,0,0
2020-05-17,/courses/ux-design-fundamentals/,3,1,0,0,0
2020-05-17,/,1,3,0,0,2
2020-05-17,/about-us/our-team/our-board/,28,1,2906,0,0
2020-05-17,/courses/data-analysis/cost-and-funding/,1,1,0,0,0
2020-05-17,/Glasgow/,3,1,94,0,0
2020-05-17,/courses/managing-growth-with-agile/?elementor-preview=27015&ver=1589981359,15,6,0,0,0
2020-05-17,/the-codeclan-experience/a-typical-day/,4,8,39,0,0
2020-05-17,/enquire/thank-you-for-your-partner-enquiry/,1,3,187,0,0
2020-05-17,/blog/hire-developers-online-tests/,2,25,6,0,0
2020-05-17,/coronavirus/info@codeclan.com,1,1,16,0,0
2020-05-18,/blog/500-graduates-in-employment/,5,1,0,0,0
2020-05-18,/courses/professional-software-development/thank-you-syllabus-download/,28,1,0,0,0
2020-05-18,/data-analysis-announcement/dataset-exercise/,1,1,1833,0,0
2020-05-18,/blog/how-codeclan-pivoted-to-embrace-change/?fbclid=IwAR3HpBOFY1ptUoG-lS_-j912JT8gAeCzGc8HFfKWt3QAqi1aZbkfKxDdM74,3,1,0,0,0
2020-05-18,/courses/professional-software-development/apply/,2,3,193,0,0
2020-05-18,/courses/professional-software-development/,2,1,461,0,1
2020-05-18,/courses/learn-sql-data-analysis/,2,4,94,0,0
2020-05-18,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=d037b09f80,1,1,0,0,0
2020-05-18,/courses/learn-sql-data-analysis/,1,1,0,0,0
2020-05-18,/about-us/become-a-ta-data/,1,1,7,0,0
2020-05-18,/blog/how-codeclan-pivoted-to-embrace-change/,1,1,0,0,0
2020-05-18,/edinburgh/,1,1,168,0,0
2020-05-18,/coronavirus/,5,22,54,0,0
2020-05-18,/courses/data-analysis/info-pack/,1,1,89,0,0
2020-05-18,/blog/meet-the-team-niall-morris/,5,10,0,0,0
2020-05-18,/summer-school-2020/?mc_cid=f4ee631988&mc_eid=1648dfd4cb,2,2,0,0,0
2020-05-18,/blog/category/instructor-blogs/,1,1,1298,0,0
2020-05-18,/blog/career-in-data-paul-van-loon/,2,1,332,0,0
2020-05-18,/for-employers/client-xperience/,1,1,0,0,0
2020-05-18,/blog/500-graduates-in-employment/,1,1,990,0,0
2020-05-18,/for-employers/upskill-your-staff/,3,2,1221,0,0
2020-05-18,/about-us/,1,3,0,0,0
2020-05-18,/the-codeclan-experience/a-typical-day/,1,3,220,0,0
2020-05-18,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,8,12,1868,0,0
2020-05-18,/courses/managing-growth-with-agile/,2,1,0,0,0
2020-05-18,/about-us/become-a-data-instructor/,2,1,0,0,0
2020-05-18,/data-protection/,1,1,0,0,0
2020-05-18,/courses/pay-with-knoma/,11,6,178,0,0
2020-05-18,/courses/python-for-data-analysis/,2,1,0,0,0
2020-05-18,/edinburgh/,2,1,0,0,0
2020-05-18,/courses/edaid-apply/,4,2,6,0,0
2020-05-18,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=b10ad20e79,2,1,361,0,0
2020-05-18,/about-us/,1,7,0,0,0
2020-05-18,/?fbclid=IwAR1gjvLbeCGTcg-GiDSt3sMeZ8_hWqLXDVah4MBD5n5rKIETBIfkAbBimXM,3,3,0,0,0
2020-05-18,/glasgow/,1,1,547,0,0
2020-05-18,/?fbclid=IwAR3yePCrSyXAVxSJ2BDwdO8wJ0sNLRWcdKtaDlX9nhtLE_MGzgSowiy0xoE,1,6,3296,0,0
2020-05-18,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,1,3,565,0,0
2020-05-18,/blog/day-life-web-developer/,1,2,2253,0,0
2020-05-18,/courses/professional-software-development/apply/,3,2,0,0,0
2020-05-18,/about-us/,1,1,0,0,0
2020-05-18,/the-codeclan-experience/the-alumni/,1,3,135,0,0
2020-05-18,/courses/data-analysis/info-pack/,1,5,68,0,0
2020-05-18,/blog/new-career-in-tech-autumn/,5,32,10,0,0
2020-05-18,/courses/managing-data-business-students/,36,2,0,0,0
2020-05-18,/blog/category/careers-in-tech/page/4/,1,51,0,0,0
2020-05-18,/courses/data-analysis/thank-you-data-pack-download/,1,4,0,0,0
2020-05-18,/data-analysis-announcement/,1,42,42,0,0
2020-05-18,/about-us/our-team/our-board/,3,1,0,0,0
2020-05-18,/courses/professional-software-development/career-support/,3,1,0,0,0
2020-05-18,/summer-school-2020/?fbclid=IwAR3S6vK3yHC23xRmwcbsaosdDsECwh5OFOnFuuTUjaoD8CTaPmc7yEmRwmM,9,1,0,0,0
2020-05-18,/for-employers/employer-case-studies/,1,8,0,0,0
2020-05-18,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=62b9263977,1,1,86,0,0
2020-05-18,/edinburgh/,3,1,0,0,0
2020-05-18,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR2gCf2QTv7eTm6kHGLYAGTPYB_sY-U7SvMvaRViDw9uLWl4BBwJ5U7MrPo,10,9,0,0,0
2020-05-18,/blog/meet-the-team-niall-morris/,1,2,1449,0,0
2020-05-18,/digital-careers/,2,1,0,0,0
2020-05-18,/courses/data-analysis/thank-you-data-pack-download/,1,18,0,0,0
2020-05-18,/blog/7-reasons-to-study-data-analysis-at-codeclan/,1,1,844,0,0
2020-05-18,/for-employers/hire-with-codeclan/,11,2,0,0,0
2020-05-18,/blog/career-in-data-paul-van-loon/,2,1,0,0,0
2020-05-18,/blog/meet-the-team-stephanie-boyle/,4,1,0,0,0
2020-05-18,/coronavirus/,1,1,0,0,0
2020-05-18,/data-analysis-announcement/,2,1,372,0,0
2020-05-18,/courses/ux-advanced/,1,1,167,0,0
2020-05-18,/Edinburgh/,2,1,1163,0,0
2020-05-18,/courses/data-analysis/,1,15,40,0,0
2020-05-18,/courses/python-for-developers/,4,2,0,0,0
2020-05-18,/admissions-track/,2,1,58,0,0
2020-05-18,/blog/why-learn-coding/,1,4,0,0,0
2020-05-18,/for-employers/employer-case-studies/,2,4,0,0,0
2020-05-18,/courses/data-analysis/apply/,6,2,931,0,0
2020-05-18,/courses/professional-software-development/curriculum/,3,1,283,0,0
2020-05-18,/store/,2,1,0,0,0
2020-05-18,/courses/ux-design-fundamentals/,1,1,0,0,0
2020-05-18,/glasgow/,1,1,141,0,0
2020-05-18,/enquire/thank-you-for-your-enquiry/,1,1,1702,0,0
2020-05-18,/courses/data-analysis/application-process/,3,1,0,0,0
2020-05-18,/courses/professional-software-development/apply/,37,1,3113,0,0
2020-05-18,/courses/ux-advanced/,4,2,0,0,0
2020-05-18,/blog/top-data-podcasts/,2,1,3523,0,0
2020-05-18,/blog/top-data-podcasts/,1,2,20,0,0
2020-05-18,/admissions-track/,2,1,0,0,0
2020-05-18,/for-employers/upskill-your-staff/,39,2,0,0,0
2020-05-18,/courses/data-carpentry/,1,1,231,0,0
2020-05-18,/courses/professional-software-development/thank-you-syllabus-download/,7,2,0,0,0
2020-05-18,/courses/learn-javascript/?mc_cid=f89ae701a7&mc_eid=3356872036,8,1,56,0,0
2020-05-18,/courses/professional-software-development/alasdairs-career-change/,10,2,0,0,0
2020-05-18,/blog/move-to-digital-first/,3,1,3586,0,0
2020-05-18,/blog/took-back-control-coding/,1,3,0,0,0
2020-05-18,/blog/9-websites-start-coding-journey/,1,1,1114,0,0
2020-05-18,/courses/16-week-course/apply/,2,4,0,0,0
2020-05-18,/blog/top-data-podcasts/,4,3,181,0,0
2020-05-18,/courses/full-stack-web-development/apply-inverness/,2,1,0,0,0
2020-05-18,/courses/data-analysis/info-pack/,19,1,0,0,0
2020-05-18,/courses/agile-for-effective-teams/,1,1,0,0,0
2020-05-19,/enquire/,1,1,445,0,0
2020-05-19,/blog/learn-to-code-working/,1,1,113,0,0
2020-05-19,/about-us/,1,9,215,0,0
2020-05-19,/courses/data-analysis/thank-you-data-pack-download/,1,4,123,0,0
2020-05-19,/store/,1,2,0,0,0
2020-05-19,/blog/category/careers-in-tech/,1,3,0,0,0
2020-05-19,/courses/data-analysis/?elementor-preview=26451&ver=1589361275,1,3,219,0,1
2020-05-19,/events/info-taster-session-events/?fbclid=IwAR0izsfN-HiRCAAN6Wnj7JCeK1JMWLssBHWCUThn-WPTfMJHBNIQuyQL0kY,1,1,0,0,0
2020-05-19,/courses/managing-data-business-students/,1,5,933,0,0
2020-05-19,/courses/web-development/,1,5,224,0,0
2020-05-19,/admissions-track/,1,1,35,0,0
2020-05-19,/for-employers/upskill-your-staff/,3,21,141,0,0
2020-05-19,/courses/r-programming-data-analysis/?fbclid=IwAR0uuc29eJgh6Q2djrsCt48Zfu4yyq3hbfmo2OLqw3RVA6eR4T6V2ORSLn4,1,4,2721,0,0
2020-05-19,/about-us/join-us/,1,3,55,0,1
2020-05-19,/courses/data-analysis/thank-you-data-pack-download/,1,1,0,0,0
2020-05-19,(not set),1,1,0,0,0
2020-05-19,/courses/ux-design-fundamentals/,2,4,196,0,0
2020-05-19,/courses/professional-software-development/charlotte-case-study/,1,3,0,0,0
2020-05-19,/courses/professional-software-development/,1,2,22,0,0
2020-05-19,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/?fbclid=IwAR18CPBhZb2l7oSSMBL-LQfVCiZCcBB8TsvD8yqu3f9dOeOuAhTulUwC3pk,1,1,0,0,0
2020-05-19,/about-us/,36,3,1762,0,0
2020-05-19,/courses/data-analysis/info-pack/,1,1,395,0,0
2020-05-19,/data-analysis-announcement/dataset-exercise/,1,1,171,0,0
2020-05-19,/blog/hire-developers-online-tests/,2,3,0,0,0
2020-05-19,/webinars/,7,4,11,0,0
2020-05-19,/courses/edaid-apply/,1,16,0,0,0
2020-05-19,/courses/data-analysis/info-pack/,1,1,23,0,0
2020-05-19,/events/,1,1,113,0,0
2020-05-19,/for-employers/employer-case-studies/,4,1,88,0,0
2020-05-19,/for-employers/,5,4,3890,0,0
2020-05-19,/courses/learn-javascript/?mc_cid=f89ae701a7&mc_eid=10640b60db,9,1,56,0,0
2020-05-19,/blog/battled-pokemon-project/,1,1,630,0,0
2020-05-19,/digital-careers/data-scientist/,3,4,6565,0,0
2020-05-19,/blog/7-celebrities-didnt-know-code/,1,12,27,0,0
2020-05-19,/blog/category/instructor-blogs/,5,3,0,0,0
2020-05-19,/blog/built-munro-bagger-site/,1,42,3170,0,0
2020-05-19,/blog/first-developer-job-advice/,5,5,0,0,0
2020-05-19,/courses/full-stack-web-development/,5,2,9,0,0
2020-05-19,/courses/managing-data/,1,1,0,0,0
2020-05-19,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-05-19,/courses/python-for-data-analysis/,2,3,122,0,0
2020-05-19,/blog/kates-project-diary-an-android-food-tracking-app/,2,18,309,0,0
2020-05-19,/courses/,2,1,195,0,0
2020-05-19,/blog/career-in-data-paul-van-loon/?fbclid=IwAR1B04Ng91h9VpR38bJuhWnZnM6wv5Nhb7SdcjUElP9Ar5LOfm4eWEyxQE4,2,13,91,0,0
2020-05-19,/courses/professional-software-development/application-and-dates/,1,10,4864,0,0
2020-05-19,/courses/,8,1,697,0,0
2020-05-19,/about-us/become-a-ta-data/,2,2,1500,0,0
2020-05-19,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,12,1957,0,0
2020-05-19,/courses/r-programming-data-analysis/,3,3,52,0,0
2020-05-19,/courses/python-for-developers/,1,3,1300,0,0
2020-05-19,/,1,1,181,0,0
2020-05-19,/courses/,12,2,0,0,0
2020-05-19,/courses/data,1,1,1495,0,0
2020-05-19,/blog/digital-development-loan/,1,1,1661,0,0
2020-05-19,/courses/data-analysis/,1,1,226,0,0
2020-05-19,/enquire/,4,14,0,0,0
2020-05-19,/,1,1,124,0,0
2020-05-19,/about-us/become-a-data-instructor/,1,2,0,0,0
2020-05-19,/courses/managing-growth-with-agile/,1,14,484,0,0
2020-05-19,/courses/agile-sdlc-for-managers/,1,5,1350,0,0
2020-05-19,/ourbrand/,1,1,0,0,0
2020-05-19,/glasgow/,1,1,0,0,0
2020-05-19,/about-us/our-team/,1,11,2700,0,0
2020-05-19,/blog/7-celebrities-didnt-know-code/,1,1,42,0,0
2020-05-19,/courses/edaid-apply/,6,1,1457,0,0
2020-05-19,/funding/,2,2,2376,0,0
2020-05-19,/about-us/become-a-data-instructor/,2,1,0,0,0
2020-05-19,/about-us/join-us/,1,1,3091,0,1
2020-05-19,/blog/our-guide-to-funding-our-full-time-courses/,1,1,640,0,0
2020-05-19,/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR0KND8v3Wj9tTkpw1-CG8w6I0fwPH_3J199xcGfdJeNOPVzdEudQVgQB-M,1,3,0,0,0
2020-05-19,/for-industry/become-a-partner/,5,5,0,0,0
2020-05-19,/?fbclid=IwAR3QoOTYU8Vs5JtWMmUEuF-dknB4tQa0ynd8basyoynlFEzTrofoNCXMKuw,1,3,521,0,0
2020-05-19,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=e794442a24,1,1,309,0,0
2020-05-19,/blog/built-munro-bagger-site/,3,5,224,0,0
2020-05-19,/about-us/our-team/,1,1,30,0,0
2020-05-19,/enquire/,1,1,831,0,0
2020-05-19,/the-codeclan-experience/a-typical-day/,1,1,0,0,0
2020-05-19,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=a220cbf60c,2,2,152,0,0
2020-05-19,/blog/new-funding-opens-up-careers-in-coding/,7,8,345,0,0
2020-05-19,/summer-school-2020/?fbclid=IwAR3ca7JrG7jn2xVFhVL2ovNsmD7Ag-VNhQf1WEx4B3um2Th2UNJMqbudPkg,1,1,0,0,0
2020-05-19,/courses/data-analysis/info-pack/,4,1,0,0,1
2020-05-19,/blog/how-i-discovered-code/,1,1,100,0,0
2020-05-19,/about-us/become-a-ta-data/,3,4,20,0,0
2020-05-19,/blog/career-change-into-digital/,1,1,1,0,0
2020-05-19,/courses/edaid-apply/,7,2,2185,0,0
2020-05-19,/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=81fdef43dd,2,1,2138,0,0
2020-05-19,/blog/hire-developers-online-tests/,2,1,3683,0,3
2020-05-19,/blog/category/employers/page/2/,1,5,0,0,0
2020-05-20,/Edinburgh/,1,16,781,0,0
2020-05-20,/enquire/,8,2,1474,0,0
2020-05-20,/for-employers/hire-with-codeclan/,1,2,234,0,0
2020-05-20,/blog/apply-immersive-programming-course/,10,1,368,0,0
2020-05-20,/blog/meet-the-team-katie-jeffree/,1,1,216,0,0
2020-05-20,/webinars/,19,1,3146,0,0
2020-05-20,/blog/meet-the-team-jessica-longstaff/,8,1,0,0,0
2020-05-20,/courses/understand-software-applications/,5,9,590,0,0
2020-05-20,/summer-school-2020/,1,3,0,0,1
2020-05-20,/funding/,2,1,781,0,0
2020-05-20,/courses/data-analysis/application-process/,2,3,0,0,0
2020-05-20,/?fbclid=IwAR24x-nHzg2bOJawiQxdryRuqDtAUa-JMec9TEwFTwP8q7aje3ROde8qWL4,2,10,0,0,0
2020-05-20,/coronavirus/?ct=t(Webinar+update)&mc_cid=fbf9a00785&mc_eid=[UNIQID],2,3,451,0,0
2020-05-20,/blog/best-podcasts-coders-programmers/,1,1,223,0,0
2020-05-20,/blog/career-change-into-digital/,1,2,188,0,0
2020-05-20,/blog/best-podcasts-coders-programmers/,1,1,545,0,0
2020-05-20,/store/umbrella-non-telescopic/,1,1,0,0,0
2020-05-20,/courses/professional-software-development/cost-and-funding/,7,2,788,0,0
2020-05-20,/coronavirus/,2,1,1141,0,0
2020-05-20,/blog/9-websites-start-coding-journey/,1,2,4,0,0
2020-05-20,/for-employers/,3,1,0,0,0
2020-05-20,/coronavirus/,5,4,0,0,0
2020-05-20,/blog/learn-to-code-working/,53,1,3539,0,0
2020-05-20,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=1d45814dd2,1,1,17,0,0
2020-05-20,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=e10dacb8ff,1,19,0,0,0
2020-05-20,/about-us/,1,1,3245,0,0
2020-05-20,/blog/most-asked-questions/,3,1,581,0,0
2020-05-20,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,3,1562,0,0
2020-05-20,/courses/professional-software-development/,5,1,50,0,0
2020-05-20,/courses/learn-javascript/?mc_cid=dd2f1dea6d&mc_eid=fecd5e14cd,1,4,0,0,0
2020-05-20,/Glasgow/,1,1,2683,0,0
2020-05-20,/summer-school-2020/?fbclid=IwAR2ss5kTWoyV6Hmw-9bA9wUopE9lzbMMzPu9t0ADh3CywXI5zYfUciiMpYM,3,1,0,0,0
2020-05-20,/courses/ux-design-fundamentals/,1,1,633,0,0
2020-05-20,/pre-course-work/,1,1,0,0,1
2020-05-20,/blog/student-codeclan-expect-prepare/,2,1,0,0,0
2020-05-20,/courses/professional-software-development/curriculum/,1,1,0,0,0
2020-05-20,/courses/thank-you-for-joining-software-applications/,29,1,1093,0,0
2020-05-20,/admissions-track/,2,1,0,0,0
2020-05-20,/courses/professional-software-development/curriculum/,2,1,105,0,0
2020-05-20,/blog/learn-to-code-working/,3,2,1060,0,0
2020-05-20,/precourse,1,4,1582,0,0
2020-05-20,/courses/web-development/,7,1,10,0,0
2020-05-20,/courses/professional-software-development/cost-and-funding/,1,35,264,0,0
2020-05-20,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,2,1577,0,0
2020-05-20,/campuses/,1,1,4142,0,0
2020-05-20,/for-employers/hire-with-codeclan/,1,1,19,0,0
2020-05-20,/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=694fb3e885,1,1,1099,0,0
2020-05-20,/courses/full-stack-web-development/,1,1,2328,0,0
2020-05-20,/store/,1,1,12,0,0
2020-05-20,/blog/9-websites-start-coding-journey/,1,3,761,0,0
2020-05-20,/events/info-taster-session-events/?fbclid=IwAR27_tU6lruEAd__H7Ntzu8ueegLrtDes3wXY26j77fxYAwkfTSHjTOHEGw,1,1,10,0,0
2020-05-20,/courses/temp-bespoke-courses-2/,3,1,930,0,0
2020-05-20,/courses/software-courses/,9,1,174,0,0
2020-05-20,/for-industry/become-a-partner/,11,1,123,0,0
2020-05-20,/courses/thank-you-for-your-application/,6,4,0,0,0
2020-05-20,/courses/statistical-modelling/,8,1,806,0,0
2020-05-20,/courses/data-analysis/apply/,1,3,0,0,0
2020-05-20,/courses/learn-html-css/,3,3,0,0,0
2020-05-20,/courses/professional-software-development/thank-you-syllabus-download/,3,2,0,0,0
2020-05-20,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR2o3j5YlUc80O0qqB2BYb3uJ-gvEXxhnLEsPWeBxmsiN43lCVYN1lhBwSo,12,2,111,0,0
2020-05-20,/blog/career-change-into-digital/,43,1,0,0,0
2020-05-20,/Glasgow/,1,1,3,3,0
2020-05-20,/courses/full-stack-web-development/,1,2,522,1,0
2020-05-20,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,3,4,734,0,0
2020-05-20,/courses/statistical-modelling/,1,2,0,0,0
2020-05-20,/blog/learn-to-code-working/,1,3,63,0,0
2020-05-20,/edinburgh/,1,1,0,0,0
2020-05-20,/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=0b8ed039ef,6,1,2385,0,0
2020-05-20,/for-employers/hire-with-codeclan/,3,1,0,0,0
2020-05-20,/courses/learn-html-css/?fbclid=IwAR2IMk7q4wO60Z2A9WEkJLTBtTx-PZLAeH1S2tsjimpfSF7Qkb2DGZNaRU0,1,1,16,0,0
2020-05-20,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=c43604e016,15,1,1203,0,0
2020-05-20,/for-employers/hire-with-codeclan/,1,1,322,0,0
2020-05-20,/blog/best-podcasts-coders-programmers/,1,3,0,0,0
2020-05-20,/?fbclid=IwAR2OgZRsaqINdRhh6hZU31jG7we91Oz6bErS68YvcweVpAE4aocZyNdDzjc,1,5,0,0,0
2020-05-20,/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR2LRGP5wopSDxgf_ZfxAlwWVSPGPgHttFntWQu_qHbAEXzPIeVrptpPSgE,1,13,1519,0,0
2020-05-20,/blog/our-guide-to-funding-our-full-time-courses/,1,1,217,0,0
2020-05-20,/courses/,1,1,440,0,0
2020-05-20,/blog/congratulations-cohort-e29-graduates/,1,2,10,0,0
2020-05-20,/courses/python-for-data-analysis/,4,1,363,0,0
2020-05-20,/,1,2,0,0,0
2020-05-20,/blog/9-common-misconceptions-coding/,3,3,65,0,0
2020-05-20,/courses/managing-data-business-students/,1,2,1587,0,0
2020-05-20,/blog/apply-immersive-programming-course/,2,1,4683,0,0
2020-05-20,/courses/data-courses/,38,1,77,0,0
2020-05-20,/blog/primary-teacher-to-java-developer/,1,1,0,0,0
2020-05-21,/courses/sdlc-fundamentals/?li_fat_id=7bd66722-98c8-4372-bc2a-3eb3655f032e,2,3,1753,0,0
2020-05-21,/courses/learn-html-css/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=87f604c6b7,1,1,0,0,0
2020-05-21,/courses/managing-growth-with-agile/,1,1,0,0,0
2020-05-21,/blog/9-common-misconceptions-coding/,1,2,180,0,0
2020-05-21,/courses/professional-software-development/career-support/,5,3,321,1,0
2020-05-21,/blog/peter-support-engineer-freeagent/,2,1,0,0,0
2020-05-21,/about-us/our-team/,1,2,0,0,0
