date,source,sessions,goal13completions,goal17completions
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,3,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,3,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,4,0,0
2020-06-05,search engine,8,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,3,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,3,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,17,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,4,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,8,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,3,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,21,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,2,0,0
2020-06-05,search engine,1,0,0
2020-06-05,site referral,1,0,0
2020-06-05,site referral,2,0,0
2020-06-05,site referral,4,0,0
2020-06-05,site referral,1,0,0
2020-06-05,site referral,1,0,0
2020-06-05,site referral,1,0,0
2020-06-05,site referral,1,0,0
2020-06-05,site referral,1,0,0
2020-06-05,site referral,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,20,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,3,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,2,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,1,0,0
2020-06-05,social network,3,0,0
2020-06-05,site referral,1,0,0
2020-06-05,email,1,0,0
2020-06-05,email,2,0,0
2020-06-05,email,1,0,0
2020-06-05,email,2,0,0
2020-06-05,email,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-05,search engine,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,6,1,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,8,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,4,0,0
2020-06-06,direct,2,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,3,0,0
2020-06-06,direct,5,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,direct,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,2,0,0
2020-06-06,site referral,2,0,0
2020-06-06,social network,3,0,0
2020-06-06,social network,2,0,0
2020-06-06,other,1,0,0
2020-06-06,other,1,0,0
2020-06-06,search engine,4,0,0
2020-06-06,search engine,6,0,0
2020-06-06,search engine,2,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,2,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,2,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,8,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,4,0,0
2020-06-06,search engine,2,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,2,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,8,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,4,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,6,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,3,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,2,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,3,0,0
2020-06-06,search engine,4,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,search engine,1,0,0
2020-06-06,site referral,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,2,0,0
2020-06-06,social network,2,0,0
2020-06-06,social network,4,0,0
2020-06-06,social network,3,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,3,0,0
2020-06-06,social network,2,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,site referral,1,0,0
2020-06-06,social network,1,0,0
2020-06-06,site referral,1,0,0
2020-06-06,site referral,1,1,1
2020-06-06,email,1,0,0
2020-06-06,email,2,0,0
2020-06-06,email,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,2,0,0
2020-06-07,direct,2,0,0
2020-06-07,direct,2,0,0
2020-06-07,direct,1,0,0
2020-06-07,direct,13,0,0
2020-06-07,search engine,26,0,0
2020-06-07,other,1,0,0
2020-06-07,other,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,3,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,3,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,9,0,0
2020-06-07,search engine,5,0,0
2020-06-07,search engine,15,0,0
2020-06-07,search engine,4,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,3,0,0
2020-06-07,search engine,2,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,4,0,0
2020-06-07,search engine,10,0,0
2020-06-07,search engine,3,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,search engine,1,0,0
2020-06-07,site referral,3,0,0
2020-06-07,search engine,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,28,0,0
2020-06-07,social network,2,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,2,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,2,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,social network,1,0,0
2020-06-07,email,1,0,0
2020-06-07,email,1,0,0
2020-06-07,email,1,0,0
2020-06-07,email,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,27,0,0
2020-06-08,direct,3,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,2,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,2,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,6,0,0
2020-06-08,direct,2,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,2,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,8,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,3,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,direct,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,email,3,0,0
2020-06-08,email,1,0,0
2020-06-08,email,1,0,0
2020-06-08,other,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,4,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,2,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,other,1,0,0
2020-06-08,other,1,0,0
2020-06-08,other,5,0,0
2020-06-08,other,1,0,0
2020-06-08,other,1,0,0
2020-06-08,other,1,0,0
2020-06-08,other,1,0,0
2020-06-08,other,6,0,0
2020-06-08,other,1,0,0
2020-06-08,other,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,4,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,3,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,3,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,1,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,7,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,7,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,1,1
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,2,0,0
2020-06-08,search engine,13,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,site referral,2,0,0
2020-06-08,site referral,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,15,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,6,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,3,0,0
2020-06-08,social network,16,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,2,0,0
2020-06-08,social network,1,0,0
2020-06-08,site referral,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,social network,1,0,0
2020-06-08,email,1,0,0
2020-06-08,email,2,0,0
2020-06-08,email,1,0,0
2020-06-08,email,1,0,0
2020-06-08,search engine,1,0,0
2020-06-08,search engine,1,0,0
2020-06-09,direct,3,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,2,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,2,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,2,0,0
2020-06-09,direct,5,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,direct,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,email,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,other,3,0,0
2020-06-09,other,1,0,0
2020-06-09,other,1,0,0
2020-06-09,other,1,0,0
2020-06-09,other,1,1,0
2020-06-09,other,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,3,0,0
2020-06-09,search engine,3,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,5,0,0
2020-06-09,search engine,4,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,1
2020-06-09,search engine,1,0,0
2020-06-09,search engine,4,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,3,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,4,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,11,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,6,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,5,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,3,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,14,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,3,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,6,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,10,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,site referral,1,0,0
2020-06-09,site referral,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,3,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,5,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,9,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,2,0,1
2020-06-09,social network,2,1,0
2020-06-09,social network,2,0,0
2020-06-09,social network,2,0,0
2020-06-09,social network,1,0,0
2020-06-09,social network,1,0,0
2020-06-09,site referral,3,0,0
2020-06-09,email,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,1,0,0
2020-06-09,search engine,30,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,4,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,15,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,2,0,0
2020-06-10,direct,4,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,5,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,6,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,2,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,4,0,0
2020-06-10,direct,2,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,10,0,0
2020-06-10,direct,20,0,0
2020-06-10,direct,2,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,3,0,0
2020-06-10,direct,2,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,direct,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,email,1,0,0
2020-06-10,other,1,0,0
2020-06-10,site referral,1,0,0
2020-06-10,social network,1,0,0
2020-06-10,other,1,0,0
2020-06-10,other,1,0,0
2020-06-10,other,1,0,0
2020-06-10,other,1,0,0
2020-06-10,other,1,0,0
2020-06-10,other,1,0,0
2020-06-10,other,2,0,0
2020-06-10,other,1,0,0
2020-06-10,other,2,0,0
2020-06-10,other,1,0,0
2020-06-10,other,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,2,0,0
2020-06-10,search engine,3,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,2,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,4,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,3,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,2,0,0
2020-06-10,search engine,2,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,2,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,3,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,3,0,1
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
2020-06-10,search engine,1,0,0
